TahunBulan,Tahun,Bulan,NamaBulan,SKU,Produk,Kategori,Rasa,Ukuran,Packing,Lokasi,Demand,DemandValue,Capacity,Harga,Scenario,Growth,ScenarioDemand,ScenarioValue,Utilization,CapacityGap,RevenueImpact
2025-05-01,2025,5,May,SKU12,Product A,Food,Berry,Small,Bottle,Jakarta,1261,6305000,5000,5000,-30%,-0.3,882.6999999999999,4413500,0.17653999999999997,4117.3,-1891500
2025-05-01,2025,5,May,SKU12,Product A,Food,Berry,Small,Bottle,Jakarta,1261,6305000,5000,5000,Base,0,1261,6305000,0.2522,3739,0
2025-06-01,2025,6,June,SKU01,Product B,Food,Chocolate,Medium,Bottle,Bandung,4341,21705000,5000,5000,+10%,0.1,4775.1,23875500,0.9550200000000001,224.89999999999964,2170500
2025-06-01,2025,6,June,SKU01,Product B,Food,Chocolate,Medium,Bottle,Bandung,4341,21705000,5000,5000,+20%,0.2,5209.2,26046000,1.0418399999999999,-209.19999999999982,4341000
2025-06-01,2025,6,June,SKU01,Product B,Food,Chocolate,Medium,Bottle,Bandung,4341,21705000,5000,5000,+30%,0.3,5643.3,28216500,1.12866,-643.3000000000002,6511500
2025-06-01,2025,6,June,SKU01,Product B,Food,Chocolate,Medium,Bottle,Bandung,4341,21705000,5000,5000,-10%,-0.1,3906.9,19534500,0.78138,1093.1,-2170500
2025-06-01,2025,6,June,SKU01,Product B,Food,Chocolate,Medium,Bottle,Bandung,4341,21705000,5000,5000,-20%,-0.2,3472.8,17364000,0.6945600000000001,1527.1999999999998,-4341000
2025-06-01,2025,6,June,SKU01,Product B,Food,Chocolate,Medium,Bottle,Bandung,4341,21705000,5000,5000,-30%,-0.3,3038.7,15193500,0.60774,1961.3000000000002,-6511500
2025-06-01,2025,6,June,SKU01,Product B,Food,Chocolate,Medium,Bottle,Bandung,4341,21705000,5000,5000,Base,0,4341,21705000,0.8682,659,0
2025-06-01,2025,6,June,SKU02,Product B,Food,Chocolate,Large,Bottle,Jakarta,4034,20170000,4000,5000,+10%,0.1,4437.4000000000005,22187000.000000004,1.10935,-437.40000000000055,2017000.0000000037
2025-06-01,2025,6,June,SKU02,Product B,Food,Chocolate,Large,Bottle,Jakarta,4034,20170000,4000,5000,+20%,0.2,4840.8,24204000,1.2102,-840.8000000000002,4034000
2025-06-01,2025,6,June,SKU02,Product B,Food,Chocolate,Large,Bottle,Jakarta,4034,20170000,4000,5000,+30%,0.3,5244.2,26221000,1.31105,-1244.1999999999998,6051000
2025-06-01,2025,6,June,SKU02,Product B,Food,Chocolate,Large,Bottle,Jakarta,4034,20170000,4000,5000,-10%,-0.1,3630.6,18153000,0.90765,369.4000000000001,-2017000
2025-06-01,2025,6,June,SKU02,Product B,Food,Chocolate,Large,Bottle,Jakarta,4034,20170000,4000,5000,-20%,-0.2,3227.2000000000003,16136000.000000002,0.8068000000000001,772.7999999999997,-4033999.999999998
2025-06-01,2025,6,June,SKU02,Product B,Food,Chocolate,Large,Bottle,Jakarta,4034,20170000,4000,5000,-30%,-0.3,2823.7999999999997,14118999.999999998,0.70595,1176.2000000000003,-6051000.000000002
2025-06-01,2025,6,June,SKU02,Product B,Food,Chocolate,Large,Bottle,Jakarta,4034,20170000,4000,5000,Base,0,4034,20170000,1.0085,-34,0
2025-06-01,2025,6,June,SKU03,Product B,Food,Chocolate,Medium,Box,Jakarta,1549,7745000,4000,5000,+10%,0.1,1703.9,8519500,0.42597500000000005,2296.1,774500
2025-06-01,2025,6,June,SKU03,Product B,Food,Chocolate,Medium,Box,Jakarta,1549,7745000,4000,5000,+20%,0.2,1858.8,9294000,0.4647,2141.2,1549000
2025-06-01,2025,6,June,SKU03,Product B,Food,Chocolate,Medium,Box,Jakarta,1549,7745000,4000,5000,+30%,0.3,2013.7,10068500,0.503425,1986.3,2323500
2025-06-01,2025,6,June,SKU03,Product B,Food,Chocolate,Medium,Box,Jakarta,1549,7745000,4000,5000,-10%,-0.1,1394.1000000000001,6970500.000000001,0.34852500000000003,2605.8999999999996,-774499.9999999991
2025-06-01,2025,6,June,SKU03,Product B,Food,Chocolate,Medium,Box,Jakarta,1549,7745000,4000,5000,-20%,-0.2,1239.2,6196000,0.3098,2760.8,-1549000
2025-06-01,2025,6,June,SKU03,Product B,Food,Chocolate,Medium,Box,Jakarta,1549,7745000,4000,5000,-30%,-0.3,1084.3,5421500,0.271075,2915.7,-2323500
2025-06-01,2025,6,June,SKU03,Product B,Food,Chocolate,Medium,Box,Jakarta,1549,7745000,4000,5000,Base,0,1549,7745000,0.38725,2451,0
2025-06-01,2025,6,June,SKU04,Product B,Food,Berry,Large,Bottle,Jakarta,1564,23460000,5000,15000,+10%,0.1,1720.4,25806000,0.34408,3279.6,2346000
2025-06-01,2025,6,June,SKU04,Product B,Food,Berry,Large,Bottle,Jakarta,1564,23460000,5000,15000,+20%,0.2,1876.8,28152000,0.37535999999999997,3123.2,4692000
2025-06-01,2025,6,June,SKU04,Product B,Food,Berry,Large,Bottle,Jakarta,1564,23460000,5000,15000,+30%,0.3,2033.2,30498000,0.40664,2966.8,7038000
2025-06-01,2025,6,June,SKU04,Product B,Food,Berry,Large,Bottle,Jakarta,1564,23460000,5000,15000,-10%,-0.1,1407.6000000000001,21114000.000000004,0.28152000000000005,3592.3999999999996,-2345999.9999999963
2025-06-01,2025,6,June,SKU04,Product B,Food,Berry,Large,Bottle,Jakarta,1564,23460000,5000,15000,-20%,-0.2,1251.2,18768000,0.25024,3748.8,-4692000
2025-06-01,2025,6,June,SKU04,Product B,Food,Berry,Large,Bottle,Jakarta,1564,23460000,5000,15000,-30%,-0.3,1094.8,16422000,0.21896,3905.2,-7038000
2025-06-01,2025,6,June,SKU04,Product B,Food,Berry,Large,Bottle,Jakarta,1564,23460000,5000,15000,Base,0,1564,23460000,0.3128,3436,0
2025-06-01,2025,6,June,SKU05,Product B,Food,Berry,Medium,Bottle,Jakarta,1075,16125000,5000,15000,+10%,0.1,1182.5,17737500,0.2365,3817.5,1612500
2025-06-01,2025,6,June,SKU05,Product B,Food,Berry,Medium,Bottle,Jakarta,1075,16125000,5000,15000,+20%,0.2,1290,19350000,0.258,3710,3225000
2025-06-01,2025,6,June,SKU05,Product B,Food,Berry,Medium,Bottle,Jakarta,1075,16125000,5000,15000,+30%,0.3,1397.5,20962500,0.2795,3602.5,4837500
2025-06-01,2025,6,June,SKU05,Product B,Food,Berry,Medium,Bottle,Jakarta,1075,16125000,5000,15000,-10%,-0.1,967.5,14512500,0.1935,4032.5,-1612500
2025-06-01,2025,6,June,SKU05,Product B,Food,Berry,Medium,Bottle,Jakarta,1075,16125000,5000,15000,-20%,-0.2,860,12900000,0.172,4140,-3225000
2025-06-01,2025,6,June,SKU05,Product B,Food,Berry,Medium,Bottle,Jakarta,1075,16125000,5000,15000,-30%,-0.3,752.5,11287500,0.1505,4247.5,-4837500
2025-06-01,2025,6,June,SKU05,Product B,Food,Berry,Medium,Bottle,Jakarta,1075,16125000,5000,15000,Base,0,1075,16125000,0.215,3925,0
2025-06-01,2025,6,June,SKU06,Product B,Food,Original,Small,Bottle,Bandung,5700,42750000,5000,7500,+10%,0.1,6270.000000000001,47025000.00000001,1.2540000000000002,-1270.000000000001,4275000.000000007
2025-06-01,2025,6,June,SKU06,Product B,Food,Original,Small,Bottle,Bandung,5700,42750000,5000,7500,+20%,0.2,6840,51300000,1.368,-1840,8550000
2025-06-01,2025,6,June,SKU06,Product B,Food,Original,Small,Bottle,Bandung,5700,42750000,5000,7500,+30%,0.3,7410,55575000,1.482,-2410,12825000
2025-06-01,2025,6,June,SKU06,Product B,Food,Original,Small,Bottle,Bandung,5700,42750000,5000,7500,-10%,-0.1,5130,38475000,1.026,-130,-4275000
2025-06-01,2025,6,June,SKU06,Product B,Food,Original,Small,Bottle,Bandung,5700,42750000,5000,7500,-20%,-0.2,4560,34200000,0.912,440,-8550000
2025-06-01,2025,6,June,SKU06,Product B,Food,Original,Small,Bottle,Bandung,5700,42750000,5000,7500,-30%,-0.3,3989.9999999999995,29924999.999999996,0.7979999999999999,1010.0000000000005,-12825000.000000004
2025-06-01,2025,6,June,SKU06,Product B,Food,Original,Small,Bottle,Bandung,5700,42750000,5000,7500,Base,0,5700,42750000,1.14,-700,0
2025-06-01,2025,6,June,SKU07,Product B,Food,Chocolate,Large,Box,Jakarta,1704,25560000,4000,15000,+10%,0.1,1874.4,28116000,0.4686,2125.6,2556000
2025-06-01,2025,6,June,SKU07,Product B,Food,Chocolate,Large,Box,Jakarta,1704,25560000,4000,15000,+20%,0.2,2044.8,30672000,0.5112,1955.2,5112000
2025-06-01,2025,6,June,SKU07,Product B,Food,Chocolate,Large,Box,Jakarta,1704,25560000,4000,15000,+30%,0.3,2215.2000000000003,33228000.000000004,0.5538000000000001,1784.7999999999997,7668000.000000004
2025-06-01,2025,6,June,SKU07,Product B,Food,Chocolate,Large,Box,Jakarta,1704,25560000,4000,15000,-10%,-0.1,1533.6000000000001,23004000.000000004,0.3834,2466.3999999999996,-2555999.9999999963
2025-06-01,2025,6,June,SKU07,Product B,Food,Chocolate,Large,Box,Jakarta,1704,25560000,4000,15000,-20%,-0.2,1363.2,20448000,0.3408,2636.8,-5112000
2025-06-01,2025,6,June,SKU07,Product B,Food,Chocolate,Large,Box,Jakarta,1704,25560000,4000,15000,-30%,-0.3,1192.8,17892000,0.29819999999999997,2807.2,-7668000
2025-06-01,2025,6,June,SKU07,Product B,Food,Chocolate,Large,Box,Jakarta,1704,25560000,4000,15000,Base,0,1704,25560000,0.426,2296,0
2025-06-01,2025,6,June,SKU08,Product B,Food,Chocolate,Small,Box,Jakarta,2657,26570000,4000,10000,+10%,0.1,2922.7000000000003,29227000.000000004,0.7306750000000001,1077.2999999999997,2657000.0000000037
2025-06-01,2025,6,June,SKU08,Product B,Food,Chocolate,Small,Box,Jakarta,2657,26570000,4000,10000,+20%,0.2,3188.4,31884000,0.7971,811.5999999999999,5314000
2025-06-01,2025,6,June,SKU08,Product B,Food,Chocolate,Small,Box,Jakarta,2657,26570000,4000,10000,+30%,0.3,3454.1,34541000,0.863525,545.9000000000001,7971000
2025-06-01,2025,6,June,SKU08,Product B,Food,Chocolate,Small,Box,Jakarta,2657,26570000,4000,10000,-10%,-0.1,2391.3,23913000,0.597825,1608.6999999999998,-2657000
2025-06-01,2025,6,June,SKU08,Product B,Food,Chocolate,Small,Box,Jakarta,2657,26570000,4000,10000,-20%,-0.2,2125.6,21256000,0.5314,1874.4,-5314000
2025-06-01,2025,6,June,SKU08,Product B,Food,Chocolate,Small,Box,Jakarta,2657,26570000,4000,10000,-30%,-0.3,1859.8999999999999,18599000,0.46497499999999997,2140.1000000000004,-7971000
2025-06-01,2025,6,June,SKU08,Product B,Food,Chocolate,Small,Box,Jakarta,2657,26570000,4000,10000,Base,0,2657,26570000,0.66425,1343,0
2025-06-01,2025,6,June,SKU09,Product B,Food,Chocolate,Large,Box,Bandung,4617,34627500,5000,7500,+10%,0.1,5078.700000000001,38090250.00000001,1.01574,-78.70000000000073,3462750.0000000075
2025-06-01,2025,6,June,SKU09,Product B,Food,Chocolate,Large,Box,Bandung,4617,34627500,5000,7500,+20%,0.2,5540.4,41553000,1.10808,-540.3999999999996,6925500
2025-06-01,2025,6,June,SKU09,Product B,Food,Chocolate,Large,Box,Bandung,4617,34627500,5000,7500,+30%,0.3,6002.1,45015750,1.20042,-1002.1000000000004,10388250
2025-06-01,2025,6,June,SKU09,Product B,Food,Chocolate,Large,Box,Bandung,4617,34627500,5000,7500,-10%,-0.1,4155.3,31164750,0.83106,844.6999999999998,-3462750
2025-06-01,2025,6,June,SKU09,Product B,Food,Chocolate,Large,Box,Bandung,4617,34627500,5000,7500,-20%,-0.2,3693.6000000000004,27702000.000000004,0.73872,1306.3999999999996,-6925499.999999996
2025-06-01,2025,6,June,SKU09,Product B,Food,Chocolate,Large,Box,Bandung,4617,34627500,5000,7500,-30%,-0.3,3231.8999999999996,24239249.999999996,0.64638,1768.1000000000004,-10388250.000000004
2025-06-01,2025,6,June,SKU09,Product B,Food,Chocolate,Large,Box,Bandung,4617,34627500,5000,7500,Base,0,4617,34627500,0.9234,383,0
2025-06-01,2025,6,June,SKU10,Product B,Food,Berry,Small,Bottle,Bandung,5020,50200000,5000,10000,+10%,0.1,5522,55220000,1.1044,-522,5020000
2025-06-01,2025,6,June,SKU10,Product B,Food,Berry,Small,Bottle,Bandung,5020,50200000,5000,10000,+20%,0.2,6024,60240000,1.2048,-1024,10040000
2025-06-01,2025,6,June,SKU10,Product B,Food,Berry,Small,Bottle,Bandung,5020,50200000,5000,10000,+30%,0.3,6526,65260000,1.3052,-1526,15060000
2025-06-01,2025,6,June,SKU10,Product B,Food,Berry,Small,Bottle,Bandung,5020,50200000,5000,10000,-10%,-0.1,4518,45180000,0.9036,482,-5020000
2025-06-01,2025,6,June,SKU10,Product B,Food,Berry,Small,Bottle,Bandung,5020,50200000,5000,10000,-20%,-0.2,4016,40160000,0.8032,984,-10040000
2025-06-01,2025,6,June,SKU10,Product B,Food,Berry,Small,Bottle,Bandung,5020,50200000,5000,10000,-30%,-0.3,3514,35140000,0.7028,1486,-15060000
2025-06-01,2025,6,June,SKU10,Product B,Food,Berry,Small,Bottle,Bandung,5020,50200000,5000,10000,Base,0,5020,50200000,1.004,-20,0
2025-06-01,2025,6,June,SKU11,Product B,Food,Chocolate,Medium,Bottle,Bandung,5211,26055000,5000,5000,+10%,0.1,5732.1,28660500,1.14642,-732.1000000000004,2605500
2025-06-01,2025,6,June,SKU11,Product B,Food,Chocolate,Medium,Bottle,Bandung,5211,26055000,5000,5000,+20%,0.2,6253.2,31266000,1.25064,-1253.1999999999998,5211000
2025-06-01,2025,6,June,SKU11,Product B,Food,Chocolate,Medium,Bottle,Bandung,5211,26055000,5000,5000,+30%,0.3,6774.3,33871500,1.35486,-1774.3000000000002,7816500
2025-06-01,2025,6,June,SKU11,Product B,Food,Chocolate,Medium,Bottle,Bandung,5211,26055000,5000,5000,-10%,-0.1,4689.9000000000005,23449500.000000004,0.9379800000000001,310.09999999999945,-2605499.9999999963
2025-06-01,2025,6,June,SKU11,Product B,Food,Chocolate,Medium,Bottle,Bandung,5211,26055000,5000,5000,-20%,-0.2,4168.8,20844000,0.8337600000000001,831.1999999999998,-5211000
2025-06-01,2025,6,June,SKU11,Product B,Food,Chocolate,Medium,Bottle,Bandung,5211,26055000,5000,5000,-30%,-0.3,3647.7,18238500,0.72954,1352.3000000000002,-7816500
2025-06-01,2025,6,June,SKU11,Product B,Food,Chocolate,Medium,Bottle,Bandung,5211,26055000,5000,5000,Base,0,5211,26055000,1.0422,-211,0
2025-06-01,2025,6,June,SKU12,Product B,Food,Berry,Medium,Bottle,Jakarta,3789,56835000,5000,15000,+10%,0.1,4167.9000000000005,62518500.00000001,0.8335800000000001,832.0999999999995,5683500.000000007
2025-06-01,2025,6,June,SKU12,Product B,Food,Berry,Medium,Bottle,Jakarta,3789,56835000,5000,15000,+20%,0.2,4546.8,68202000,0.9093600000000001,453.1999999999998,11367000
2025-06-01,2025,6,June,SKU12,Product B,Food,Berry,Medium,Bottle,Jakarta,3789,56835000,5000,15000,+30%,0.3,4925.7,73885500,0.98514,74.30000000000018,17050500
2025-06-01,2025,6,June,SKU12,Product B,Food,Berry,Medium,Bottle,Jakarta,3789,56835000,5000,15000,-10%,-0.1,3410.1,51151500,0.68202,1589.9,-5683500
2025-06-01,2025,6,June,SKU12,Product B,Food,Berry,Medium,Bottle,Jakarta,3789,56835000,5000,15000,-20%,-0.2,3031.2000000000003,45468000.00000001,0.60624,1968.7999999999997,-11366999.999999993
2025-06-01,2025,6,June,SKU12,Product B,Food,Berry,Medium,Bottle,Jakarta,3789,56835000,5000,15000,-30%,-0.3,2652.2999999999997,39784499.99999999,0.5304599999999999,2347.7000000000003,-17050500.000000007
2025-06-01,2025,6,June,SKU12,Product B,Food,Berry,Medium,Bottle,Jakarta,3789,56835000,5000,15000,Base,0,3789,56835000,0.7578,1211,0
2025-07-01,2025,7,July,SKU01,Product C,Drink,Vanilla,Small,Bottle,Jakarta,3881,38810000,6000,10000,+10%,0.1,4269.1,42691000,0.7115166666666667,1730.8999999999996,3881000
2025-07-01,2025,7,July,SKU01,Product C,Drink,Vanilla,Small,Bottle,Jakarta,3881,38810000,6000,10000,+20%,0.2,4657.2,46572000,0.7762,1342.8000000000002,7762000
2025-07-01,2025,7,July,SKU01,Product C,Drink,Vanilla,Small,Bottle,Jakarta,3881,38810000,6000,10000,+30%,0.3,5045.3,50453000,0.8408833333333333,954.6999999999998,11643000
2025-07-01,2025,7,July,SKU01,Product C,Drink,Vanilla,Small,Bottle,Jakarta,3881,38810000,6000,10000,-10%,-0.1,3492.9,34929000,0.5821500000000001,2507.1,-3881000
2025-07-01,2025,7,July,SKU01,Product C,Drink,Vanilla,Small,Bottle,Jakarta,3881,38810000,6000,10000,-20%,-0.2,3104.8,31048000,0.5174666666666667,2895.2,-7762000
2025-07-01,2025,7,July,SKU01,Product C,Drink,Vanilla,Small,Bottle,Jakarta,3881,38810000,6000,10000,-30%,-0.3,2716.7,27167000,0.4527833333333333,3283.3,-11643000
2025-07-01,2025,7,July,SKU01,Product C,Drink,Vanilla,Small,Bottle,Jakarta,3881,38810000,6000,10000,Base,0,3881,38810000,0.6468333333333334,2119,0
2025-07-01,2025,7,July,SKU02,Product C,Drink,Vanilla,Large,Bottle,Jakarta,922,9220000,5000,10000,+10%,0.1,1014.2,10142000,0.20284000000000002,3985.8,922000
2025-07-01,2025,7,July,SKU02,Product C,Drink,Vanilla,Large,Bottle,Jakarta,922,9220000,5000,10000,+20%,0.2,1106.3999999999999,11063999.999999998,0.22127999999999998,3893.6000000000004,1843999.9999999981
2025-07-01,2025,7,July,SKU02,Product C,Drink,Vanilla,Large,Bottle,Jakarta,922,9220000,5000,10000,+30%,0.3,1198.6000000000001,11986000.000000002,0.23972000000000002,3801.3999999999996,2766000.000000002
2025-07-01,2025,7,July,SKU02,Product C,Drink,Vanilla,Large,Bottle,Jakarta,922,9220000,5000,10000,-10%,-0.1,829.8000000000001,8298000.000000001,0.16596000000000002,4170.2,-921999.9999999991
2025-07-01,2025,7,July,SKU02,Product C,Drink,Vanilla,Large,Bottle,Jakarta,922,9220000,5000,10000,-20%,-0.2,737.6,7376000,0.14752,4262.4,-1844000
2025-07-01,2025,7,July,SKU02,Product C,Drink,Vanilla,Large,Bottle,Jakarta,922,9220000,5000,10000,-30%,-0.3,645.4,6454000,0.12908,4354.6,-2766000
2025-07-01,2025,7,July,SKU02,Product C,Drink,Vanilla,Large,Bottle,Jakarta,922,9220000,5000,10000,Base,0,922,9220000,0.1844,4078,0
2025-07-01,2025,7,July,SKU03,Product C,Drink,Berry,Large,Bottle,Jakarta,4458,33435000,4000,7500,+10%,0.1,4903.8,36778500,1.22595,-903.8000000000002,3343500
2025-07-01,2025,7,July,SKU03,Product C,Drink,Berry,Large,Bottle,Jakarta,4458,33435000,4000,7500,+20%,0.2,5349.5999999999995,40121999.99999999,1.3374,-1349.5999999999995,6686999.999999993
2025-07-01,2025,7,July,SKU03,Product C,Drink,Berry,Large,Bottle,Jakarta,4458,33435000,4000,7500,+30%,0.3,5795.4000000000005,43465500.00000001,1.4488500000000002,-1795.4000000000005,10030500.000000007
2025-07-01,2025,7,July,SKU03,Product C,Drink,Berry,Large,Bottle,Jakarta,4458,33435000,4000,7500,-10%,-0.1,4012.2000000000003,30091500.000000004,1.00305,-12.200000000000273,-3343499.9999999963
2025-07-01,2025,7,July,SKU03,Product C,Drink,Berry,Large,Bottle,Jakarta,4458,33435000,4000,7500,-20%,-0.2,3566.4,26748000,0.8916000000000001,433.5999999999999,-6687000
2025-07-01,2025,7,July,SKU03,Product C,Drink,Berry,Large,Bottle,Jakarta,4458,33435000,4000,7500,-30%,-0.3,3120.6,23404500,0.78015,879.4000000000001,-10030500
2025-07-01,2025,7,July,SKU03,Product C,Drink,Berry,Large,Bottle,Jakarta,4458,33435000,4000,7500,Base,0,4458,33435000,1.1145,-458,0
2025-07-01,2025,7,July,SKU04,Product C,Drink,Berry,Small,Box,Jakarta,4474,22370000,4000,5000,+10%,0.1,4921.4000000000005,24607000.000000004,1.23035,-921.4000000000005,2237000.0000000037
2025-07-01,2025,7,July,SKU04,Product C,Drink,Berry,Small,Box,Jakarta,4474,22370000,4000,5000,+20%,0.2,5368.8,26844000,1.3422,-1368.8000000000002,4474000
2025-07-01,2025,7,July,SKU04,Product C,Drink,Berry,Small,Box,Jakarta,4474,22370000,4000,5000,+30%,0.3,5816.2,29081000,1.45405,-1816.1999999999998,6711000
2025-07-01,2025,7,July,SKU04,Product C,Drink,Berry,Small,Box,Jakarta,4474,22370000,4000,5000,-10%,-0.1,4026.6,20133000,1.00665,-26.59999999999991,-2237000
2025-07-01,2025,7,July,SKU04,Product C,Drink,Berry,Small,Box,Jakarta,4474,22370000,4000,5000,-20%,-0.2,3579.2000000000003,17896000,0.8948,420.7999999999997,-4474000
2025-07-01,2025,7,July,SKU04,Product C,Drink,Berry,Small,Box,Jakarta,4474,22370000,4000,5000,-30%,-0.3,3131.7999999999997,15658999.999999998,0.7829499999999999,868.2000000000003,-6711000.000000002
2025-07-01,2025,7,July,SKU04,Product C,Drink,Berry,Small,Box,Jakarta,4474,22370000,4000,5000,Base,0,4474,22370000,1.1185,-474,0
2025-07-01,2025,7,July,SKU05,Product C,Drink,Berry,Large,Box,Bandung,5496,54960000,6000,10000,+10%,0.1,6045.6,60456000,1.0076,-45.600000000000364,5496000
2025-07-01,2025,7,July,SKU05,Product C,Drink,Berry,Large,Box,Bandung,5496,54960000,6000,10000,+20%,0.2,6595.2,65952000,1.0992,-595.1999999999998,10992000
2025-07-01,2025,7,July,SKU05,Product C,Drink,Berry,Large,Box,Bandung,5496,54960000,6000,10000,+30%,0.3,7144.8,71448000,1.1908,-1144.8000000000002,16488000
2025-07-01,2025,7,July,SKU05,Product C,Drink,Berry,Large,Box,Bandung,5496,54960000,6000,10000,-10%,-0.1,4946.4000000000005,49464000.00000001,0.8244000000000001,1053.5999999999995,-5495999.999999993
2025-07-01,2025,7,July,SKU05,Product C,Drink,Berry,Large,Box,Bandung,5496,54960000,6000,10000,-20%,-0.2,4396.8,43968000,0.7328,1603.1999999999998,-10992000
2025-07-01,2025,7,July,SKU05,Product C,Drink,Berry,Large,Box,Bandung,5496,54960000,6000,10000,-30%,-0.3,3847.2,38472000,0.6412,2152.8,-16488000
2025-07-01,2025,7,July,SKU05,Product C,Drink,Berry,Large,Box,Bandung,5496,54960000,6000,10000,Base,0,5496,54960000,0.916,504,0
2025-07-01,2025,7,July,SKU06,Product C,Drink,Chocolate,Large,Box,Jakarta,4087,61305000,4000,15000,+10%,0.1,4495.700000000001,67435500.00000001,1.1239250000000003,-495.7000000000007,6130500.000000015
2025-07-01,2025,7,July,SKU06,Product C,Drink,Chocolate,Large,Box,Jakarta,4087,61305000,4000,15000,+20%,0.2,4904.4,73566000,1.2261,-904.3999999999996,12261000
2025-07-01,2025,7,July,SKU06,Product C,Drink,Chocolate,Large,Box,Jakarta,4087,61305000,4000,15000,+30%,0.3,5313.1,79696500,1.328275,-1313.1000000000004,18391500
2025-07-01,2025,7,July,SKU06,Product C,Drink,Chocolate,Large,Box,Jakarta,4087,61305000,4000,15000,-10%,-0.1,3678.3,55174500,0.919575,321.6999999999998,-6130500
2025-07-01,2025,7,July,SKU06,Product C,Drink,Chocolate,Large,Box,Jakarta,4087,61305000,4000,15000,-20%,-0.2,3269.6000000000004,49044000.00000001,0.8174000000000001,730.3999999999996,-12260999.999999993
2025-07-01,2025,7,July,SKU06,Product C,Drink,Chocolate,Large,Box,Jakarta,4087,61305000,4000,15000,-30%,-0.3,2860.8999999999996,42913499.99999999,0.7152249999999999,1139.1000000000004,-18391500.000000007
2025-07-01,2025,7,July,SKU06,Product C,Drink,Chocolate,Large,Box,Jakarta,4087,61305000,4000,15000,Base,0,4087,61305000,1.02175,-87,0
2025-07-01,2025,7,July,SKU07,Product C,Drink,Original,Small,Box,Jakarta,5066,75990000,4000,15000,+10%,0.1,5572.6,83589000,1.39315,-1572.6000000000004,7599000
2025-07-01,2025,7,July,SKU07,Product C,Drink,Original,Small,Box,Jakarta,5066,75990000,4000,15000,+20%,0.2,6079.2,91188000,1.5198,-2079.2,15198000
2025-07-01,2025,7,July,SKU07,Product C,Drink,Original,Small,Box,Jakarta,5066,75990000,4000,15000,+30%,0.3,6585.8,98787000,1.64645,-2585.8,22797000
2025-07-01,2025,7,July,SKU07,Product C,Drink,Original,Small,Box,Jakarta,5066,75990000,4000,15000,-10%,-0.1,4559.4000000000005,68391000.00000001,1.13985,-559.4000000000005,-7598999.999999985
2025-07-01,2025,7,July,SKU07,Product C,Drink,Original,Small,Box,Jakarta,5066,75990000,4000,15000,-20%,-0.2,4052.8,60792000,1.0132,-52.80000000000018,-15198000
2025-07-01,2025,7,July,SKU07,Product C,Drink,Original,Small,Box,Jakarta,5066,75990000,4000,15000,-30%,-0.3,3546.2,53193000,0.88655,453.8000000000002,-22797000
2025-07-01,2025,7,July,SKU07,Product C,Drink,Original,Small,Box,Jakarta,5066,75990000,4000,15000,Base,0,5066,75990000,1.2665,-1066,0
2025-07-01,2025,7,July,SKU08,Product C,Drink,Chocolate,Large,Bottle,Bandung,5603,42022500,5000,7500,+10%,0.1,6163.3,46224750,1.23266,-1163.3000000000002,4202250
2025-07-01,2025,7,July,SKU08,Product C,Drink,Chocolate,Large,Bottle,Bandung,5603,42022500,5000,7500,+20%,0.2,6723.5999999999995,50426999.99999999,1.34472,-1723.5999999999995,8404499.999999993
2025-07-01,2025,7,July,SKU08,Product C,Drink,Chocolate,Large,Bottle,Bandung,5603,42022500,5000,7500,+30%,0.3,7283.9000000000005,54629250.00000001,1.4567800000000002,-2283.9000000000005,12606750.000000007
2025-07-01,2025,7,July,SKU08,Product C,Drink,Chocolate,Large,Bottle,Bandung,5603,42022500,5000,7500,-10%,-0.1,5042.7,37820250,1.00854,-42.69999999999982,-4202250
2025-07-01,2025,7,July,SKU08,Product C,Drink,Chocolate,Large,Bottle,Bandung,5603,42022500,5000,7500,-20%,-0.2,4482.4000000000005,33618000.00000001,0.89648,517.5999999999995,-8404499.999999993
2025-07-01,2025,7,July,SKU08,Product C,Drink,Chocolate,Large,Bottle,Bandung,5603,42022500,5000,7500,-30%,-0.3,3922.1,29415750,0.78442,1077.9,-12606750
2025-07-01,2025,7,July,SKU08,Product C,Drink,Chocolate,Large,Bottle,Bandung,5603,42022500,5000,7500,Base,0,5603,42022500,1.1206,-603,0
2025-07-01,2025,7,July,SKU09,Product C,Drink,Berry,Large,Box,Bandung,4124,41240000,4000,10000,+10%,0.1,4536.4000000000005,45364000.00000001,1.1341,-536.4000000000005,4124000.0000000075
2025-07-01,2025,7,July,SKU09,Product C,Drink,Berry,Large,Box,Bandung,4124,41240000,4000,10000,+20%,0.2,4948.8,49488000,1.2372,-948.8000000000002,8248000
2025-07-01,2025,7,July,SKU09,Product C,Drink,Berry,Large,Box,Bandung,4124,41240000,4000,10000,+30%,0.3,5361.2,53612000,1.3403,-1361.1999999999998,12372000
2025-07-01,2025,7,July,SKU09,Product C,Drink,Berry,Large,Box,Bandung,4124,41240000,4000,10000,-10%,-0.1,3711.6,37116000,0.9279,288.4000000000001,-4124000
2025-07-01,2025,7,July,SKU09,Product C,Drink,Berry,Large,Box,Bandung,4124,41240000,4000,10000,-20%,-0.2,3299.2000000000003,32992000.000000004,0.8248000000000001,700.7999999999997,-8247999.999999996
